Time;Load_1;Load_2;Hydro_ROR_1;Hydro_STOR_1;Hydro_ROR_2;Hydro_STOR_2;Wind_1;Wind_2;Solar_1;Solar_2;CCGT.ElectricityPrice;OCGT.ElectricityPrice;Nuclear.ElectricityPrice;Prix_poubelle;Prix_reseau
1058400;67116;54311;5575;0;4181;0;8615;6690;0;0;56.44;96.11;11.5;0;10000
1062000;72753;61410;5816;0;4362;0;8646;7016;0;0;56.44;96.11;11.5;0;10000
1065600;81416;71107;6225;0;4669;0;8693;7225;0;0;56.44;96.11;11.5;0;10000
1069200;85619;77729;6770;0;5077;0;8466;7384;8;225;56.44;96.11;11.5;0;10000
1072800;85060;79204;6952;0;5214;0;8205;7214;642;2192;56.44;96.11;11.5;0;10000
1076400;84389;79787;6991;0;5243;0;8045;6901;2431;3969;56.44;96.11;11.5;0;10000
1080000;83844;79793;6915;0;5186;0;7484;6725;4082;5109;56.44;96.11;11.5;0;10000
1083600;83458;78417;6959;0;5219;0;7363;6752;5113;5657;56.44;96.11;11.5;0;10000
1087200;82094;77807;6759;0;5069;0;7827;6724;4999;5441;56.44;96.11;11.5;0;10000
1090800;80226;77248;6283;0;4712;0;8094;6607;4423;4751;56.44;96.11;11.5;0;10000
1094400;77662;76537;5944;0;4458;0;7950;6488;3029;3302;56.44;96.11;11.5;0;10000
1098000;76479;77196;6006;0;4504;0;7750;6454;1434;2192;56.44;96.11;11.5;0;10000
1101600;77784;81203;6227;0;4670;0;7328;6291;240;462;56.44;96.11;11.5;0;10000
1105200;83496;82569;6859;0;5144;0;6729;6150;8;0;56.44;96.11;11.5;0;10000
1108800;85763;81294;7033;0;5274;0;6598;5932;1;0;56.44;96.11;11.5;0;10000
1112400;81723;77633;6687;0;5015;0;6563;5770;0;0;56.44;96.11;11.5;0;10000
1116000;76833;73428;6270;0;4702;0;6834;5936;0;0;56.44;96.11;11.5;0;10000
1119600;73829;68238;6010;0;4508;0;6991;5984;0;0;56.44;96.11;11.5;0;10000
1123200;76267;62229;5925;2792;4444;2094;7328;5929;0;0;56.44;96.11;11.5;0;10000
1126800;74517;56877;5704;0;4278;0;7734;5851;0;0;56.44;96.11;11.5;0;10000
1130400;69962;53879;5544;0;4158;0;7597;5679;0;0;56.44;96.11;11.5;0;10000
1134000;69062;52544;5422;0;4066;0;7646;5547;0;0;56.44;96.11;11.5;0;10000
1137600;66373;52076;5298;0;3974;0;7857;5480;0;0;56.44;96.11;11.5;0;10000
1141200;64648;52528;5314;0;3985;0;7894;5616;0;0;56.44;96.11;11.5;0;10000
1144800;66223;54806;5448;0;4086;0;7271;5893;0;0;56.44;96.11;11.5;0;10000
1148400;71509;62038;5722;0;4291;0;6672;6087;0;0;56.44;96.11;11.5;0;10000
1152000;79963;71685;6128;0;4596;0;7402;6454;0;0;56.44;96.11;11.5;0;10000
1155600;84718;78546;6780;0;5085;0;7927;6513;4;79;56.44;96.11;11.5;0;10000
1159200;84884;80192;6978;0;5233;0;7933;6472;544;936;56.44;96.11;11.5;0;10000
1162800;84687;81085;6961;0;5221;0;7745;6412;2035;1995;56.44;96.11;11.5;0;10000
1166400;84547;81213;6917;0;5187;0;7502;6295;3793;2752;56.44;96.11;11.5;0;10000
1170000;83971;79374;6735;0;5051;0;7291;6227;4973;2955;56.44;96.11;11.5;0;10000
1173600;82531;78652;6570;0;4927;0;7372;6068;5111;3145;56.44;96.11;11.5;0;10000
1177200;80770;78195;6307;0;4730;0;7180;5815;4983;2768;56.44;96.11;11.5;0;10000
1180800;78131;77675;6047;0;4535;0;6333;5497;3495;2064;56.44;96.11;11.5;0;10000
1184400;76878;78177;6217;0;4663;0;5010;5440;1882;1356;56.44;96.11;11.5;0;10000
1188000;78480;81889;6680;0;5010;0;4423;5459;314;374;56.44;96.11;11.5;0;10000
1191600;84697;83070;7339;0;5504;0;5092;5581;7;0;56.44;96.11;11.5;0;10000
1195200;87196;81772;7493;0;5620;0;6095;5757;0;0;56.44;96.11;11.5;0;10000
1198800;83018;78114;7095;0;5321;0;7027;5885;0;0;56.44;96.11;11.5;0;10000
1202400;77950;73926;6416;0;4812;0;7800;5905;0;0;56.44;96.11;11.5;0;10000
1206000;74765;69025;6047;0;4535;0;8367;5900;0;0;56.44;96.11;11.5;0;10000
1209600;77215;62780;5909;3395;4432;2546;8667;5901;0;0;56.44;96.11;11.5;0;10000
1213200;75462;57720;5770;0;4328;0;9011;5898;0;0;56.44;96.11;11.5;0;10000
1216800;71294;55013;5636;0;4227;0;9170;5856;0;0;56.44;96.11;11.5;0;10000
1220400;70266;53521;5427;0;4070;0;9180;6018;0;0;56.44;96.11;11.5;0;10000
1224000;67271;52990;5390;0;4042;0;9180;6225;0;0;56.44;96.11;11.5;0;10000
1227600;65203;53055;5395;0;4046;0;9180;6441;0;0;56.44;96.11;11.5;0;10000
1231200;66447;55054;5478;0;4109;0;9180;6660;0;0;56.44;96.11;11.5;0;10000
1234800;71907;62056;5821;0;4366;0;9180;7087;0;0;56.44;96.11;11.5;0;10000
1238400;80261;71477;6410;0;4808;0;9180;7349;0;0;56.44;96.11;11.5;0;10000
1242000;84424;78047;7098;0;5323;0;9180;7555;5;97;56.44;96.11;11.5;0;10000
1245600;84248;79744;7191;0;5393;0;9180;7645;432;1244;56.44;96.11;11.5;0;10000
1249200;84060;80368;7183;0;5387;0;9138;7569;1573;2639;56.44;96.11;11.5;0;10000
1252800;84182;80287;7227;0;5420;0;8843;7582;2385;3572;56.44;96.11;11.5;0;10000
1256400;84267;78371;7083;0;5312;0;8632;7606;2942;3945;56.44;96.11;11.5;0;10000
1260000;83416;77860;6878;0;5158;0;9040;7402;3348;3869;56.44;96.11;11.5;0;10000
1263600;81759;77232;6472;0;4854;0;9180;7404;3049;3506;56.44;96.11;11.5;0;10000
1267200;79335;76921;6161;0;4621;0;8789;7591;2100;3014;56.44;96.11;11.5;0;10000
1270800;78091;77509;6248;0;4686;0;8308;7614;1019;2353;56.44;96.11;11.5;0;10000
1274400;79428;81351;6573;0;4930;0;7949;7652;149;508;56.44;96.11;11.5;0;10000
1278000;84573;82933;7246;0;5435;0;7541;7776;7;0;56.44;96.11;11.5;0;10000
1281600;86404;81568;7490;0;5617;0;6829;8147;0;0;56.44;96.11;11.5;0;10000
1285200;81907;77862;7151;0;5363;0;6329;8129;0;0;56.44;96.11;11.5;0;10000
1288800;76923;73640;6589;0;4942;0;6127;8202;0;0;56.44;96.11;11.5;0;10000
1292400;73372;68654;6093;0;4570;0;5552;7978;0;0;56.44;96.11;11.5;0;10000
1296000;75731;62603;5943;3485;4457;2613;4986;7735;0;0;56.44;96.11;11.5;0;10000
1299600;74046;57453;5851;0;4388;0;4247;7419;0;0;56.44;96.11;11.5;0;10000
1303200;69474;54489;5690;0;4268;0;3339;7102;0;0;56.44;96.11;11.5;0;10000
1306800;68407;52894;5462;0;4096;0;2962;6879;0;0;56.44;96.11;11.5;0;10000
1310400;65304;52401;5336;0;4002;0;2629;6633;0;0;56.44;96.11;11.5;0;10000
1314000;63640;52833;5327;0;3995;0;2522;6516;0;0;56.44;96.11;11.5;0;10000
1317600;65090;55104;5397;0;4048;0;2412;6199;0;0;56.44;96.11;11.5;0;10000
1321200;70541;62224;5745;0;4309;0;2357;5848;0;0;56.44;96.11;11.5;0;10000
1324800;78772;71679;6605;0;4954;0;2512;5577;0;0;56.44;96.11;11.5;0;10000
1328400;83487;78394;7150;0;5362;0;2389;5319;2;183;56.44;96.11;11.5;0;10000
1332000;83511;80162;7281;0;5460;0;2169;4930;162;2008;56.44;96.11;11.5;0;10000
1335600;83807;80824;7256;0;5442;0;2013;4700;776;3410;56.44;96.11;11.5;0;10000
1339200;83937;80912;7213;0;5409;0;1662;4509;1491;4374;56.44;96.11;11.5;0;10000
1342800;83766;79098;7293;0;5470;0;1522;4371;1727;4668;56.44;96.11;11.5;0;10000
1346400;83084;77850;7050;0;5287;0;1614;4411;1881;4588;56.44;96.11;11.5;0;10000
1350000;81433;76718;6805;0;5104;0;1586;4300;1610;4099;56.44;96.11;11.5;0;10000
1353600;79146;76050;6756;0;5067;0;1568;4078;1128;3269;56.44;96.11;11.5;0;10000
1357200;78059;76610;6891;0;5168;0;1406;3771;569;2321;56.44;96.11;11.5;0;10000
1360800;79062;80337;7166;0;5375;0;1414;3639;111;933;56.44;96.11;11.5;0;10000
1364400;84157;81493;7454;0;5591;0;1420;3571;0;0;56.44;96.11;11.5;0;10000
1368000;85628;80076;7632;0;5724;0;1506;3576;0;0;56.44;96.11;11.5;0;10000
1371600;81889;76186;7407;0;5555;0;1518;3534;0;0;56.44;96.11;11.5;0;10000
1375200;77597;72094;7151;0;5363;0;1668;3461;0;0;56.44;96.11;11.5;0;10000
1378800;75107;67829;6926;0;5194;0;1613;3492;0;0;56.44;96.11;11.5;0;10000
1382400;78077;62711;6888;2699;5166;2024;1628;3412;0;0;56.44;96.11;11.5;0;10000
1386000;76221;57944;6760;0;5070;0;1592;3342;0;0;56.44;96.11;11.5;0;10000
1389600;71794;55007;6536;0;4902;0;1548;3264;0;0;56.44;96.11;11.5;0;10000
1393200;70429;53071;6284;0;4713;0;1635;3156;0;0;56.44;96.11;11.5;0;10000
1396800;67314;51989;5970;0;4477;0;1645;3017;0;0;56.44;96.11;11.5;0;10000
1400400;65133;51203;5894;0;4420;0;1494;3036;0;0;56.44;96.11;11.5;0;10000
1404000;65364;50898;5883;0;4412;0;1344;2963;0;0;56.44;96.11;11.5;0;10000
1407600;67583;52423;5917;0;4438;0;1269;2907;0;0;56.44;96.11;11.5;0;10000
1411200;70596;56526;6053;0;4539;0;1151;2909;0;0;56.44;96.11;11.5;0;10000
1414800;74100;61274;6450;0;4838;0;1093;2978;9;121;56.44;96.11;11.5;0;10000
1418400;77071;66012;7125;0;5344;0;1104;2938;609;1507;56.44;96.11;11.5;0;10000
1422000;78659;68981;7362;0;5521;0;1217;2836;2384;2759;56.44;96.11;11.5;0;10000
1425600;78376;69774;7159;0;5369;0;1299;2750;4164;3800;56.44;96.11;11.5;0;10000
1429200;78803;68452;6886;0;5165;0;1217;2807;5302;3904;56.44;96.11;11.5;0;10000
1432800;78097;66665;6629;0;4971;0;1285;2928;5442;3926;56.44;96.11;11.5;0;10000
1436400;74369;64908;6499;0;4874;0;1665;3079;4854;3487;56.44;96.11;11.5;0;10000
1440000;71173;63967;6482;0;4862;0;1743;2928;3624;2665;56.44;96.11;11.5;0;10000
1443600;69842;64583;6377;0;4783;0;1654;2812;1891;1786;56.44;96.11;11.5;0;10000
1447200;71415;69181;6489;0;4867;0;1720;2806;338;631;56.44;96.11;11.5;0;10000
1450800;78585;72517;7053;0;5290;0;2202;2964;8;0;56.44;96.11;11.5;0;10000
1454400;81522;71815;7379;0;5534;0;2715;3162;1;0;56.44;96.11;11.5;0;10000
1458000;79333;68449;6998;0;5248;0;3168;3216;0;0;56.44;96.11;11.5;0;10000
1461600;76092;65226;6636;0;4977;0;3274;3210;0;0;56.44;96.11;11.5;0;10000
1465200;74913;62583;6529;0;4897;0;3322;3100;0;0;56.44;96.11;11.5;0;10000
1468800;78960;58698;6391;1993;4793;1495;3289;2958;0;0;56.44;96.11;11.5;0;10000
1472400;78315;54490;6176;0;4632;0;3250;2955;0;0;56.44;96.11;11.5;0;10000
1476000;74357;51818;5968;0;4476;0;3274;3002;0;0;56.44;96.11;11.5;0;10000
1479600;73061;49924;5836;0;4377;0;3224;3045;0;0;56.44;96.11;11.5;0;10000
1483200;69524;48572;5787;0;4340;0;3266;3175;0;0;56.44;96.11;11.5;0;10000
1486800;67226;47852;5810;0;4357;0;3206;3111;0;0;56.44;96.11;11.5;0;10000
1490400;66379;47409;5635;0;4226;0;3112;3102;0;0;56.44;96.11;11.5;0;10000
1494000;67378;47589;5668;0;4251;0;2903;3076;0;0;56.44;96.11;11.5;0;10000
1497600;68869;49419;5759;0;4319;0;2918;3113;0;0;56.44;96.11;11.5;0;10000
1501200;70663;52164;5830;0;4372;0;3005;3089;17;163;56.44;96.11;11.5;0;10000
1504800;73230;56629;6162;0;4621;0;2909;2945;848;1804;56.44;96.11;11.5;0;10000
1508400;76029;60928;6298;0;4724;0;2632;2797;2797;3113;56.44;96.11;11.5;0;10000
1512000;77415;63814;6330;0;4747;0;2315;2735;4569;4040;56.44;96.11;11.5;0;10000
1515600;78578;64282;6443;0;4832;0;2005;2760;5188;4554;56.44;96.11;11.5;0;10000
1519200;78041;62978;6298;0;4724;0;1862;2652;5201;4699;56.44;96.11;11.5;0;10000
1522800;73777;61690;5877;0;4408;0;1757;2537;4116;4352;56.44;96.11;11.5;0;10000
1526400;70576;60500;5797;0;4347;0;1702;2579;2770;3352;56.44;96.11;11.5;0;10000
1530000;69303;61080;5747;0;4310;0;1672;2664;1326;2611;56.44;96.11;11.5;0;10000
1533600;70974;65939;5846;0;4384;0;1773;2793;237;960;56.44;96.11;11.5;0;10000
1537200;78208;69766;6159;0;4619;0;2197;2909;8;0;56.44;96.11;11.5;0;10000
1540800;82159;69645;6720;0;5040;0;2324;2804;0;0;56.44;96.11;11.5;0;10000
1544400;80948;67647;6715;0;5036;0;2180;2640;0;0;56.44;96.11;11.5;0;10000
1548000;77846;65442;6468;0;4851;0;2057;2579;0;0;56.44;96.11;11.5;0;10000
1551600;75548;63020;6396;0;4797;0;1903;2344;0;0;56.44;96.11;11.5;0;10000
1555200;78571;58511;6567;4077;4925;3058;1726;2172;0;0;56.44;96.11;11.5;0;10000
1558800;77569;53920;6307;0;4730;0;1564;1983;0;0;56.44;96.11;11.5;0;10000
1562400;74002;51623;5866;0;4400;0;1415;1831;0;0;56.44;96.11;11.5;0;10000
1566000;73480;50541;5653;0;4239;0;1287;1687;0;0;56.44;96.11;11.5;0;10000
1569600;70788;50025;5571;0;4178;0;1181;1625;0;0;56.44;96.11;11.5;0;10000
1573200;69087;50531;5504;0;4128;0;1157;1732;0;0;56.44;96.11;11.5;0;10000
1576800;70881;53226;5406;0;4054;0;1175;1790;0;0;56.44;96.11;11.5;0;10000
1580400;76944;61274;5783;0;4337;0;1227;1846;0;0;56.44;96.11;11.5;0;10000
1584000;85182;71449;6494;0;4871;0;1194;1891;0;0;56.44;96.11;11.5;0;10000
1587600;89831;78742;6925;0;5193;0;1158;1924;0;178;56.44;96.11;11.5;0;10000
1591200;90393;81107;7256;0;5442;0;1085;1948;193;1722;56.44;96.11;11.5;0;10000
1594800;91044;82433;7441;0;5581;0;864;1768;1002;3484;56.44;96.11;11.5;0;10000
1598400;91281;82540;7350;0;5512;0;631;1667;1922;4087;56.44;96.11;11.5;0;10000
1602000;91668;80844;7346;0;5510;0;480;1608;2355;4320;56.44;96.11;11.5;0;10000
1605600;91084;80587;7209;0;5406;0;429;1567;2388;4364;56.44;96.11;11.5;0;10000
1609200;89701;79820;6907;0;5180;0;369;1594;2166;4055;56.44;96.11;11.5;0;10000
1612800;87220;79479;6652;0;4989;0;362;1534;1491;3078;56.44;96.11;11.5;0;10000
1616400;86267;79825;6586;0;4940;0;365;1513;763;2119;56.44;96.11;11.5;0;10000
1620000;87306;83336;6961;0;5220;0;331;1474;143;622;56.44;96.11;11.5;0;10000
1623600;92484;84696;7632;0;5724;0;343;1412;2;0;56.44;96.11;11.5;0;10000
1627200;94884;83330;7714;0;5785;0;384;1430;0;0;56.44;96.11;11.5;0;10000
1630800;90293;80091;7380;0;5535;0;403;1487;0;0;56.44;96.11;11.5;0;10000
1634400;84808;75901;6887;0;5165;0;417;1530;0;0;56.44;96.11;11.5;0;10000
1638000;81674;70701;6689;0;5017;0;419;1464;0;0;56.44;96.11;11.5;0;10000
1641600;84140;64733;6849;4616;5137;3462;395;1338;0;0;56.44;96.11;11.5;0;10000
1645200;82571;59785;6690;0;5017;0;389;1293;0;0;56.44;96.11;11.5;0;10000
1648800;78653;56975;6360;0;4770;0;466;1336;0;0;56.44;96.11;11.5;0;10000
1652400;78168;55527;6229;0;4672;0;518;1361;0;0;56.44;96.11;11.5;0;10000
1656000;75480;54985;6052;0;4539;0;618;1384;0;0;56.44;96.11;11.5;0;10000
1659600;73846;55118;5971;0;4478;0;685;1332;0;0;56.44;96.11;11.5;0;10000
1663200;75335;57206;6026;0;4520;0;734;1167;0;0;56.44;96.11;11.5;0;10000
1666800;81235;64160;6298;0;4723;0;809;1074;0;0;56.44;96.11;11.5;0;10000
1670400;89384;73940;6745;0;5058;0;871;1066;0;0;56.44;96.11;11.5;0;10000
1674000;93585;80636;7342;0;5506;0;852;1087;1;144;56.44;96.11;11.5;0;10000
1677600;93657;82489;7573;0;5680;0;820;1054;391;1753;56.44;96.11;11.5;0;10000
1681200;93697;83547;7685;0;5764;0;760;959;1464;2656;56.44;96.11;11.5;0;10000
1684800;93533;83745;7680;0;5760;0;646;975;2575;3254;56.44;96.11;11.5;0;10000
1688400;93258;81941;7578;0;5683;0;498;1082;3367;3596;56.44;96.11;11.5;0;10000
1692000;92196;81321;7393;0;5544;0;507;1200;3513;3884;56.44;96.11;11.5;0;10000
1695600;90374;80785;7219;0;5414;0;525;1260;3191;3815;56.44;96.11;11.5;0;10000
1699200;87816;80334;6814;0;5110;0;570;1288;2338;3437;56.44;96.11;11.5;0;10000
1702800;86920;80670;6948;0;5211;0;608;1357;1340;2825;56.44;96.11;11.5;0;10000
1706400;88340;84068;7271;0;5453;0;646;1449;307;1104;56.44;96.11;11.5;0;10000
1710000;94440;85280;7594;0;5695;0;720;1423;8;0;56.44;96.11;11.5;0;10000
1713600;97169;84140;7705;0;5779;0;842;1511;0;0;56.44;96.11;11.5;0;10000
1717200;92658;80897;7249;0;5437;0;943;1641;0;0;56.44;96.11;11.5;0;10000
1720800;87327;76737;6827;0;5120;0;1039;1817;0;0;56.44;96.11;11.5;0;10000
1724400;83981;71436;6462;0;4846;0;1159;1889;0;0;56.44;96.11;11.5;0;10000
1728000;86271;65469;6621;3859;4966;2894;1370;1906;0;0;56.44;96.11;11.5;0;10000
1731600;84512;60166;6445;0;4833;0;1584;1991;0;0;56.44;96.11;11.5;0;10000
1735200;80954;57274;6213;0;4660;0;1683;2139;0;0;56.44;96.11;11.5;0;10000
1738800;80656;55782;5964;0;4473;0;1794;2259;0;0;56.44;96.11;11.5;0;10000
1742400;77647;55255;5826;0;4369;0;1916;2217;0;0;56.44;96.11;11.5;0;10000
1746000;75869;55386;5688;0;4266;0;2022;2274;0;0;56.44;96.11;11.5;0;10000
1749600;77257;57394;5647;0;4235;0;1937;2291;0;0;56.44;96.11;11.5;0;10000
1753200;82723;64202;5748;0;4311;0;1996;2376;0;0;56.44;96.11;11.5;0;10000
1756800;90023;73982;6150;0;4612;0;2074;2409;0;0;56.44;96.11;11.5;0;10000
1760400;94167;80663;6879;0;5159;0;2067;2451;2;107;56.44;96.11;11.5;0;10000
1764000;94603;82679;7351;0;5513;0;1780;2353;410;2151;56.44;96.11;11.5;0;10000
1767600;94730;83753;7338;0;5503;0;1513;2087;1788;3463;56.44;96.11;11.5;0;10000
1771200;94765;83837;7350;0;5513;0;1230;2056;3287;4445;56.44;96.11;11.5;0;10000
1774800;94608;82403;7209;0;5406;0;1016;2013;3882;5074;56.44;96.11;11.5;0;10000
1778400;93473;82154;7068;0;5301;0;891;2064;3720;5194;56.44;96.11;11.5;0;10000
1782000;92030;81654;6798;0;5098;0;818;2122;3079;4765;56.44;96.11;11.5;0;10000
1785600;89398;81403;6726;0;5044;0;831;2148;2227;3979;56.44;96.11;11.5;0;10000
1789200;88194;81655;6749;0;5061;0;942;2271;1193;2940;56.44;96.11;11.5;0;10000
1792800;88828;84721;6728;0;5046;0;1103;2366;287;1121;56.44;96.11;11.5;0;10000
1796400;94221;85852;7377;0;5533;0;1315;2521;7;0;56.44;96.11;11.5;0;10000
1800000;96551;84536;7622;0;5716;0;1461;2609;0;0;56.44;96.11;11.5;0;10000
1803600;92109;81293;7215;0;5411;0;1360;2555;0;0;56.44;96.11;11.5;0;10000
1807200;86748;77040;6656;0;4992;0;1314;2562;0;0;56.44;96.11;11.5;0;10000
1810800;83451;71791;6173;0;4630;0;1245;2540;0;0;56.44;96.11;11.5;0;10000
1814400;85831;65857;6385;4434;4788;3326;1270;2575;0;0;56.44;96.11;11.5;0;10000
1818000;84156;60573;6290;0;4717;0;1332;2522;0;0;56.44;96.11;11.5;0;10000
1821600;80598;57779;6017;0;4513;0;1366;2519;0;0;56.44;96.11;11.5;0;10000
1825200;80661;56204;5960;0;4470;0;1356;2484;0;0;56.44;96.11;11.5;0;10000
1828800;77705;55485;5708;0;4281;0;1335;2466;0;0;56.44;96.11;11.5;0;10000
1832400;75816;55596;5697;0;4272;0;1319;2487;0;0;56.44;96.11;11.5;0;10000
1836000;77250;57536;5431;0;4073;0;1224;2529;0;0;56.44;96.11;11.5;0;10000
1839600;82898;64347;5693;0;4269;0;1165;2559;0;0;56.44;96.11;11.5;0;10000
1843200;90941;74112;6287;0;4715;0;1088;2492;0;0;56.44;96.11;11.5;0;10000
1846800;94812;80648;6741;0;5056;0;1041;2406;9;143;56.44;96.11;11.5;0;10000
1850400;94687;82696;7213;0;5410;0;965;2319;467;1527;56.44;96.11;11.5;0;10000
1854000;94546;83862;7259;0;5444;0;899;2208;1778;2546;56.44;96.11;11.5;0;10000
1857600;94309;83976;7222;0;5416;0;712;2233;3220;3330;56.44;96.11;11.5;0;10000
1861200;93874;82437;7017;0;5263;0;621;2321;4169;3646;56.44;96.11;11.5;0;10000
1864800;92687;81771;6959;0;5219;0;690;2372;4486;3639;56.44;96.11;11.5;0;10000
1868400;90865;81132;6712;0;5034;0;817;2420;4126;3295;56.44;96.11;11.5;0;10000
1872000;88406;80773;6565;0;4923;0;1061;2412;3157;2580;56.44;96.11;11.5;0;10000
1875600;87500;81018;6633;0;4974;0;1296;2452;1877;1920;56.44;96.11;11.5;0;10000
1879200;88664;83875;6877;0;5158;0;1501;2482;437;862;56.44;96.11;11.5;0;10000
1882800;94711;85358;7342;0;5507;0;1684;2434;8;0;56.44;96.11;11.5;0;10000
1886400;97632;84302;7619;0;5714;0;1854;2422;1;0;56.44;96.11;11.5;0;10000
1890000;93316;80988;7401;0;5551;0;1983;2488;0;0;56.44;96.11;11.5;0;10000
1893600;88263;76910;6720;0;5040;0;2074;2491;0;0;56.44;96.11;11.5;0;10000
1897200;85006;71921;6391;0;4793;0;2075;2478;0;0;56.44;96.11;11.5;0;10000
1900800;87505;65901;6457;4390;4843;3292;2101;2488;0;0;56.44;96.11;11.5;0;10000
1904400;85844;60653;6204;0;4653;0;2053;2430;0;0;56.44;96.11;11.5;0;10000
1908000;82424;57838;6035;0;4526;0;1950;2417;0;0;56.44;96.11;11.5;0;10000
1911600;82212;56280;5844;0;4383;0;1776;2466;0;0;56.44;96.11;11.5;0;10000
1915200;79205;55613;5722;0;4291;0;1657;2620;0;0;56.44;96.11;11.5;0;10000
1918800;77237;55702;5647;0;4235;0;1552;2616;0;0;56.44;96.11;11.5;0;10000
1922400;78875;57510;5614;0;4210;0;1455;2623;0;0;56.44;96.11;11.5;0;10000
1926000;84438;64275;5598;0;4198;0;1466;2721;0;0;56.44;96.11;11.5;0;10000
1929600;92299;73792;6249;0;4687;0;1349;2771;0;0;56.44;96.11;11.5;0;10000
1933200;96587;80446;7002;0;5251;0;1280;2865;8;141;56.44;96.11;11.5;0;10000
1936800;96913;82649;7267;0;5450;0;1168;2814;538;1532;56.44;96.11;11.5;0;10000
1940400;96960;83645;7297;0;5473;0;1024;2783;1969;2436;56.44;96.11;11.5;0;10000
1944000;96738;83386;7284;0;5463;0;889;2884;3548;2836;56.44;96.11;11.5;0;10000
1947600;95923;81198;7166;0;5374;0;849;2944;4562;3097;56.44;96.11;11.5;0;10000
1951200;94521;80038;7022;0;5267;0;856;3053;4821;3378;56.44;96.11;11.5;0;10000
1954800;91902;78892;6564;0;4923;0;873;3103;4499;3085;56.44;96.11;11.5;0;10000
1958400;88895;78083;6508;0;4881;0;871;3096;3643;2708;56.44;96.11;11.5;0;10000
1962000;87367;78336;6478;0;4858;0;890;3177;2056;2054;56.44;96.11;11.5;0;10000
1965600;88566;81631;6665;0;4999;0;967;3166;434;843;56.44;96.11;11.5;0;10000
1969200;94626;83257;7299;0;5474;0;1081;3227;0;0;56.44;96.11;11.5;0;10000
1972800;96819;81728;7381;0;5536;0;1247;3289;0;0;56.44;96.11;11.5;0;10000
1976400;93017;77962;7105;0;5329;0;1388;3339;0;0;56.44;96.11;11.5;0;10000
1980000;88482;73759;6575;0;4931;0;1544;3474;0;0;56.44;96.11;11.5;0;10000
1983600;86050;69327;6255;0;4691;0;1720;3596;0;0;56.44;96.11;11.5;0;10000
1987200;88677;64350;6372;3044;4779;2283;1973;3701;0;0;56.44;96.11;11.5;0;10000
1990800;86782;59568;6398;0;4798;0;2323;3842;0;0;56.44;96.11;11.5;0;10000
1994400;82699;56341;6024;0;4518;0;2638;3891;0;0;56.44;96.11;11.5;0;10000
1998000;81812;54331;5621;0;4216;0;2874;4087;0;0;56.44;96.11;11.5;0;10000
2001600;78278;53082;5434;0;4076;0;3158;4177;0;0;56.44;96.11;11.5;0;10000
2005200;75852;52346;5378;0;4033;0;3510;4230;0;0;56.44;96.11;11.5;0;10000
2008800;75589;52030;5354;0;4015;0;3739;4300;0;0;56.44;96.11;11.5;0;10000
2012400;77383;53440;5356;0;4017;0;4130;4334;0;0;56.44;96.11;11.5;0;10000
2016000;79963;57482;5362;0;4021;0;4221;4443;0;0;56.44;96.11;11.5;0;10000
2019600;82892;62097;5705;0;4278;0;4414;4427;19;125;56.44;96.11;11.5;0;10000
2023200;85773;66888;6233;0;4674;0;4250;4418;749;1120;56.44;96.11;11.5;0;10000
2026800;87453;69909;6507;0;4880;0;4038;4213;2384;1957;56.44;96.11;11.5;0;10000
2030400;87273;70274;6445;0;4834;0;4021;3977;3650;2696;56.44;96.11;11.5;0;10000
2034000;87504;68905;6325;0;4744;0;4609;3924;3781;3013;56.44;96.11;11.5;0;10000
2037600;86862;67033;6108;0;4581;0;5055;3913;3529;3076;56.44;96.11;11.5;0;10000
2041200;83426;65480;5962;0;4471;0;5385;3776;3281;2911;56.44;96.11;11.5;0;10000
2044800;80175;64442;5893;0;4420;0;5201;3749;2808;2620;56.44;96.11;11.5;0;10000
2048400;78501;64774;5738;0;4304;0;4947;3699;1730;2010;56.44;96.11;11.5;0;10000
2052000;79027;69005;5827;0;4370;0;4389;3632;407;1033;56.44;96.11;11.5;0;10000
2055600;85163;73050;6523;0;4892;0;4000;3743;8;0;56.44;96.11;11.5;0;10000
2059200;88269;72594;6899;0;5174;0;3947;3907;1;0;56.44;96.11;11.5;0;10000
2062800;85671;69142;6436;0;4827;0;3776;4138;0;0;56.44;96.11;11.5;0;10000
2066400;82044;66014;5899;0;4424;0;3618;4133;0;0;56.44;96.11;11.5;0;10000
2070000;80726;63303;5617;0;4212;0;3344;4155;0;0;56.44;96.11;11.5;0;10000
2073600;84554;59482;5732;2223;4299;1667;3111;4083;0;0;56.44;96.11;11.5;0;10000
2077200;83597;55215;5496;0;4122;0;2780;3998;0;0;56.44;96.11;11.5;0;10000
2080800;79838;52333;5330;0;3998;0;2694;4053;0;0;56.44;96.11;11.5;0;10000
2084400;78830;50459;5317;0;3988;0;2418;4029;0;0;56.44;96.11;11.5;0;10000
2088000;75466;49168;5018;0;3764;0;2143;3986;0;0;56.44;96.11;11.5;0;10000
2091600;72747;48350;4832;0;3624;0;2065;3931;0;0;56.44;96.11;11.5;0;10000
2095200;72096;47876;4791;0;3593;0;2029;3860;0;0;56.44;96.11;11.5;0;10000
2098800;72964;48040;4793;0;3594;0;1997;3779;0;0;56.44;96.11;11.5;0;10000
2102400;74316;49612;4642;0;3482;0;1832;3854;0;0;56.44;96.11;11.5;0;10000
